No,CC,GN,NS,BU,FA,LD,BZ,FC,FP,RP,PP,KA,SC,TS,NV,MA,LB,AF,HU,Price,Choice
8037,0,0,0,0,1,2,0,1,2,2,0,2,0,1,2,0,2,0,0,9,0
8038,0,0,0,0,1,2,0,1,4,2,0,2,0,2,1,0,2,0,0,8,0
8039,0,0,0,0,2,2,0,2,2,2,0,2,0,3,3,0,1,0,0,7,0
8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8041,3,0,3,6,0,0,1,2,4,1,0,0,4,0,0,0,4,0,0,10,0
8042,2,0,4,4,0,0,1,2,4,2,0,0,2,0,0,0,3,0,0,4,1
8043,1,0,4,5,0,0,2,1,4,2,0,0,3,0,0,0,3,0,0,2,0
8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8045,0,2,0,0,2,0,0,0,1,0,2,1,0,0,2,4,0,2,2,2,0
8046,0,1,0,0,1,0,0,0,3,0,1,1,0,0,1,1,0,2,2,2,1
8047,0,1,0,0,1,0,0,0,2,0,1,2,0,0,3,4,0,2,1,10,0
8048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8049,0,0,1,1,2,0,0,2,0,1,0,2,3,1,0,0,0,1,0,11,0
8050,0,0,3,2,1,0,0,2,0,2,0,2,3,1,0,0,0,1,0,3,0
8051,0,0,2,3,2,0,0,1,0,2,0,2,3,1,0,0,0,1,0,5,1
8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053,3,2,0,0,0,2,2,0,0,0,3,0,0,0,1,2,3,0,2,1,0
8054,2,2,0,0,0,2,2,0,0,0,2,0,0,0,3,3,4,0,1,6,0
8055,2,1,0,0,0,1,3,0,0,0,1,0,0,0,1,2,3,0,2,3,1
8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8057,0,2,1,0,0,0,1,1,0,1,2,2,3,0,0,0,0,1,0,5,1
8058,0,1,3,0,0,0,3,2,0,2,3,2,4,0,0,0,0,1,0,4,0
8059,0,2,1,0,0,0,2,1,0,2,3,2,3,0,0,0,0,3,0,1,0
8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8061,0,0,0,2,0,3,0,0,2,0,0,1,3,2,3,1,2,0,0,1,0
8062,0,0,0,5,0,3,0,0,1,0,0,1,2,3,1,3,2,0,0,12,1
8063,0,0,0,5,0,3,0,0,1,0,0,2,1,2,1,1,1,0,0,12,0
8064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8065,2,1,0,1,2,1,0,0,3,0,2,0,0,0,0,0,0,3,2,10,1
8066,3,2,0,5,2,3,0,0,1,0,3,0,0,0,0,0,0,2,2,2,0
8067,2,1,0,2,2,2,0,0,3,0,2,0,0,0,0,0,0,1,2,10,0
8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,2,0,1,0,0,0,1,0,0,1,0,0,1,3,3,1,0,0,2,8,0
8070,3,0,4,0,0,0,2,0,0,2,0,0,1,3,3,2,0,0,2,10,0
8071,2,0,2,0,0,0,2,0,0,2,0,0,1,3,1,4,0,0,2,3,1
8072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8073,3,1,0,6,0,0,0,1,0,0,3,0,2,0,0,2,1,2,0,11,0
8074,3,1,0,6,0,0,0,1,0,0,3,0,1,0,0,1,3,2,0,7,0
8075,3,2,0,6,0,0,0,1,0,0,1,0,2,0,0,2,2,1,0,9,1
8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,0,0,1,0,2,3,1,2,0,1,0,0,0,3,3,0,4,0,0,3,0
8078,0,0,4,0,2,1,1,2,0,1,0,0,0,3,2,0,1,0,0,3,0
8079,0,0,5,0,2,3,2,2,0,1,0,0,0,2,2,0,3,0,0,1,1
8080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8081,0,0,0,2,0,0,3,0,3,1,0,1,0,0,0,4,3,1,2,7,0
8082,0,0,0,6,0,0,2,0,3,2,0,2,0,0,0,2,2,2,2,2,0
8083,0,0,0,4,0,0,1,0,1,1,0,1,0,0,0,1,3,2,1,6,1
8084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085,1,0,1,0,2,1,0,2,4,0,0,2,3,0,0,0,0,0,1,11,0
8086,1,0,2,0,1,1,0,2,1,0,0,2,2,0,0,0,0,0,1,4,1
8087,2,0,1,0,1,3,0,2,1,0,0,1,4,0,0,0,0,0,2,4,0
8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8089,0,2,5,5,0,1,0,0,0,0,3,1,0,3,1,3,0,0,0,7,0
8090,0,1,1,3,0,3,0,0,0,0,2,2,0,1,2,2,0,0,0,10,1
8091,0,1,5,5,0,3,0,0,0,0,1,1,0,3,3,4,0,0,0,7,0
8092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8093,3,2,0,0,2,0,0,1,3,1,0,0,0,3,2,0,0,2,0,7,1
8094,3,2,0,0,1,0,0,1,1,2,0,0,0,1,1,0,0,3,0,8,0
8095,2,2,0,0,2,0,0,1,1,2,0,0,0,2,1,0,0,1,0,6,0
8096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,0,0,0,0,1,0,3,0,2,0,3,0,3,0,3,2,1,0,2,1,1
8098,0,0,0,0,2,0,3,0,2,0,1,0,3,0,2,1,4,0,1,7,0
8099,0,0,0,0,2,0,3,0,1,0,1,0,4,0,3,1,2,0,1,5,0
8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,3,0,0,0,0,2,0,1,0,0,1,2,0,3,0,0,2,2,2,2,0
8102,3,0,0,0,0,2,0,2,0,0,2,2,0,1,0,0,2,1,1,4,1
8103,2,0,0,0,0,2,0,1,0,0,2,2,0,1,0,0,2,3,2,3,0
8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105,0,2,2,2,0,1,1,0,0,2,0,0,3,0,3,0,0,3,0,12,0
8106,0,2,4,2,0,3,3,0,0,2,0,0,2,0,2,0,0,1,0,11,0
8107,0,1,5,5,0,2,2,0,0,2,0,0,2,0,2,0,0,1,0,11,1
8108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8109,0,1,0,0,0,0,0,1,0,1,0,1,3,2,0,4,2,0,2,11,1
8110,0,1,0,0,0,0,0,2,0,1,0,1,2,3,0,1,3,0,2,3,0
8111,0,1,0,0,0,0,0,2,0,2,0,1,3,3,0,4,4,0,1,1,0
8112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113,3,0,1,4,2,0,3,0,1,0,3,0,1,0,0,0,4,0,0,1,0
8114,2,0,3,3,1,0,1,0,2,0,3,0,3,0,0,0,2,0,0,10,1
8115,3,0,2,6,2,0,2,0,3,0,3,0,4,0,0,0,3,0,0,5,0
8116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8117,2,0,0,2,0,0,1,1,0,1,3,0,0,2,2,0,0,0,1,11,1
8118,3,0,0,2,0,0,3,2,0,2,3,0,0,1,1,0,0,0,1,4,0
8119,2,0,0,2,0,0,3,2,0,2,1,0,0,1,2,0,0,0,1,3,0
8120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8121,0,1,3,0,1,3,1,0,3,0,0,1,0,0,0,2,0,3,0,11,0
8122,0,1,3,0,1,1,2,0,2,0,0,2,0,0,0,2,0,1,0,10,1
8123,0,1,2,0,1,3,2,0,3,0,0,2,0,0,0,2,0,2,0,2,0
8124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8125,3,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,6,0
8126,2,0,2,4,2,0,0,0,0,0,0,0,0,0,2,3,1,1,1,9,1
8127,3,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,3,1,7,0
8128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8129,0,1,0,0,0,2,0,1,4,2,2,1,1,1,0,0,0,0,0,2,1
8130,0,1,0,0,0,3,0,1,4,2,3,2,3,3,0,0,0,0,0,12,0
8131,0,1,0,0,0,3,0,2,4,1,3,2,1,1,0,0,0,0,0,12,0
8132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8133,2,2,0,0,0,0,2,1,0,0,0,2,4,0,1,0,3,1,0,6,1
8134,3,2,0,0,0,0,2,2,0,0,0,2,4,0,3,0,1,3,0,12,0
8135,2,2,0,0,0,0,2,2,0,0,0,2,1,0,2,0,3,3,0,12,0
8136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8137,0,0,4,1,2,0,0,0,3,2,3,0,0,1,0,1,0,0,2,11,0
8138,0,0,1,1,2,0,0,0,2,2,3,0,0,2,0,1,0,0,2,12,0
8139,0,0,2,6,2,0,0,0,1,2,2,0,0,2,0,1,0,0,1,11,1
8140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8141,0,1,3,0,0,2,0,0,0,0,3,0,1,2,0,0,2,2,2,3,0
8142,0,2,3,0,0,2,0,0,0,0,2,0,3,1,0,0,4,3,2,7,1
8143,0,1,3,0,0,3,0,0,0,0,2,0,3,1,0,0,4,1,2,5,0
8144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8145,1,0,0,4,0,3,2,1,1,1,0,1,0,0,0,3,0,0,0,10,1
8146,2,0,0,4,0,2,1,1,3,2,0,2,0,0,0,3,0,0,0,6,0
8147,1,0,0,4,0,3,2,2,1,2,0,2,0,0,0,2,0,0,0,5,0
8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8149,0,0,0,1,2,0,0,0,0,2,1,2,2,2,1,0,0,2,0,10,1
8150,0,0,0,6,1,0,0,0,0,1,3,2,3,2,1,0,0,1,0,6,0
8151,0,0,0,1,2,0,0,0,0,1,3,2,1,2,2,0,0,3,0,5,0
8152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8153,0,2,0,0,2,2,1,2,3,0,0,0,0,0,3,0,2,0,1,11,1
8154,0,2,0,0,1,1,1,1,4,0,0,0,0,0,2,0,3,0,1,3,0
8155,0,1,0,0,2,2,3,2,4,0,0,0,0,0,1,0,2,0,1,9,0
8156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157,3,0,4,0,1,1,0,2,0,0,0,0,1,2,0,1,0,2,0,11,1
8158,1,0,4,0,2,1,0,1,0,0,0,0,3,1,0,1,0,2,0,8,0
8159,3,0,4,0,2,1,0,1,0,0,0,0,4,3,0,3,0,1,0,10,0
8160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8161,2,1,2,0,0,0,0,0,1,0,2,1,0,0,1,2,3,0,0,2,0
8162,3,1,2,0,0,0,0,0,2,0,1,1,0,0,3,3,3,0,0,5,0
8163,3,2,3,0,0,0,0,0,1,0,2,2,0,0,2,2,1,0,0,1,1
8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8165,0,2,0,6,1,0,3,1,0,2,0,0,3,0,0,1,0,0,1,6,1
8166,0,1,0,4,1,0,3,1,0,2,0,0,1,0,0,2,0,0,1,6,0
8167,0,1,0,4,1,0,1,2,0,2,0,0,2,0,0,4,0,0,1,3,0
8168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169,0,0,0,1,0,1,1,0,3,0,0,2,0,2,2,0,0,1,1,1,0
8170,0,0,0,1,0,3,2,0,2,0,0,2,0,1,2,0,0,2,2,10,1
8171,0,0,0,6,0,2,2,0,3,0,0,2,0,1,1,0,0,3,1,8,0
8172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8173,1,0,2,0,0,1,2,0,0,1,3,2,0,0,0,0,1,0,1,9,1
8174,3,0,4,0,0,2,2,0,0,1,2,1,0,0,0,0,3,0,2,4,0
8175,1,0,4,0,0,3,2,0,0,1,1,2,0,0,0,0,1,0,2,12,0
8176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8177,0,0,2,2,0,0,0,2,3,1,0,0,0,0,2,2,3,3,0,10,1
8178,0,0,5,4,0,0,0,2,3,1,0,0,0,0,2,2,3,2,0,4,0
8179,0,0,4,6,0,0,0,1,3,2,0,0,0,0,3,2,4,1,0,7,0
8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8181,2,1,0,2,1,0,3,0,0,0,1,0,3,3,0,0,4,0,0,11,1
8182,3,2,0,2,2,0,3,0,0,0,2,0,4,2,0,0,2,0,0,6,0
8183,3,2,0,1,2,0,1,0,0,0,3,0,1,1,0,0,3,0,0,10,0
8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8185,0,0,1,0,1,0,0,1,4,0,2,1,2,0,1,0,0,0,2,3,0
8186,0,0,5,0,1,0,0,1,4,0,1,2,1,0,1,0,0,0,1,3,1
8187,0,0,2,0,2,0,0,1,3,0,1,1,4,0,3,0,0,0,1,7,0
8188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8189,3,1,0,0,2,2,0,0,4,1,0,0,0,1,0,1,0,2,0,4,0
8190,2,1,0,0,2,1,0,0,3,2,0,0,0,3,0,1,0,3,0,6,0
8191,2,1,0,0,2,1,0,0,1,2,0,0,0,1,0,4,0,3,0,9,1
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193,2,1,1,1,0,0,0,1,0,0,0,2,0,2,3,0,0,0,2,10,0
8194,3,2,5,6,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,4,0
8195,2,2,5,6,0,0,0,1,0,0,0,1,0,3,1,0,0,0,1,10,1
8196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8197,0,0,0,0,0,1,1,0,0,2,3,1,1,0,0,4,4,2,0,10,1
8198,0,0,0,0,0,2,1,0,0,2,2,2,3,0,0,2,2,3,0,6,0
8199,0,0,0,0,0,1,3,0,0,2,3,2,4,0,0,3,3,3,0,9,0
8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8201,1,1,0,1,0,1,0,0,0,0,2,0,4,0,2,3,0,0,1,5,0
8202,2,1,0,3,0,1,0,0,0,0,2,0,3,0,3,4,0,0,1,11,1
8203,1,1,0,4,0,3,0,0,0,0,3,0,1,0,3,2,0,0,1,7,0
8204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8205,0,0,4,0,2,0,2,1,4,2,0,0,0,3,0,0,2,1,0,9,1
8206,0,0,2,0,2,0,2,2,3,2,0,0,0,1,0,0,2,3,0,8,0
8207,0,0,2,0,2,0,1,1,1,2,0,0,0,3,0,0,2,3,0,3,0
8208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8209,3,1,0,0,2,0,0,1,0,1,0,0,4,0,2,0,2,3,0,8,1
8210,2,1,0,0,2,0,0,2,0,1,0,0,4,0,2,0,4,1,0,9,0
8211,2,2,0,0,2,0,0,1,0,2,0,0,4,0,1,0,1,1,0,6,0
8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,0,0,0,6,0,1,1,0,1,0,1,1,0,2,0,0,2,0,1,1,1
8214,0,0,0,3,0,2,2,0,1,0,2,2,0,2,0,0,4,0,1,8,0
8215,0,0,0,6,0,2,3,0,2,0,2,2,0,3,0,0,4,0,1,12,0
8216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8217,0,1,2,0,0,1,0,2,4,1,2,0,4,2,0,0,0,0,0,9,0
8218,0,1,2,0,0,2,0,1,1,2,2,0,3,2,0,0,0,0,0,4,1
8219,0,2,2,0,0,2,0,1,3,1,2,0,1,1,0,0,0,0,0,6,0
8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8221,1,0,4,2,0,0,0,0,0,0,0,2,0,0,3,3,2,3,2,7,0
8222,2,0,5,4,0,0,0,0,0,0,0,2,0,0,3,4,1,2,2,4,1
8223,3,0,4,1,0,0,0,0,0,0,0,2,0,0,3,1,4,2,2,11,0
8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8225,0,1,2,0,1,0,3,0,0,0,2,0,0,2,0,0,1,2,1,11,0
8226,0,2,4,0,1,0,2,0,0,0,3,0,0,2,0,0,2,3,1,2,1
8227,0,1,2,0,1,0,2,0,0,0,2,0,0,1,0,0,4,2,2,3,0
8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229,1,0,0,2,0,1,3,1,4,0,0,2,2,0,1,0,0,0,0,5,0
8230,3,0,0,3,0,2,3,1,3,0,0,1,3,0,3,0,0,0,0,8,0
8231,2,0,0,5,0,3,3,1,1,0,0,1,4,0,2,0,0,0,0,3,1
8232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233,2,0,0,0,1,1,2,2,0,2,0,0,0,0,0,2,4,0,2,7,0
8234,1,0,0,0,1,3,2,2,0,1,0,0,0,0,0,2,1,0,2,12,0
8235,3,0,0,0,1,3,1,1,0,1,0,0,0,0,0,4,3,0,2,4,1
8236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8237,0,2,0,3,1,0,0,0,0,0,1,2,1,2,0,3,0,2,0,5,1
8238,0,1,0,2,2,0,0,0,0,0,2,2,4,2,0,1,0,1,0,8,0
8239,0,2,0,4,2,0,0,0,0,0,2,1,1,2,0,4,0,1,0,10,0
8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8241,0,0,4,0,0,0,0,0,1,2,2,2,4,0,1,3,4,0,0,4,0
8242,0,0,4,0,0,0,0,0,1,2,1,2,3,0,1,2,1,0,0,7,1
8243,0,0,4,0,0,0,0,0,3,1,3,1,2,0,1,3,1,0,0,8,0
8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8245,1,2,4,6,0,0,0,0,3,2,0,0,0,1,1,0,0,0,1,5,0
8246,3,1,2,1,0,0,0,0,2,1,0,0,0,1,3,0,0,0,2,12,1
8247,1,1,3,5,0,0,0,0,3,1,0,0,0,1,3,0,0,0,1,12,0
8248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8249,0,0,0,4,2,2,2,1,0,1,1,0,0,0,1,0,0,3,0,1,0
8250,0,0,0,1,2,2,1,2,0,2,1,0,0,0,2,0,0,1,0,12,0
8251,0,0,0,3,2,2,3,1,0,2,3,0,0,0,2,0,0,3,0,9,1
8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8253,3,1,2,0,0,3,0,2,1,0,0,1,0,0,0,2,0,2,0,9,0
8254,1,1,4,0,0,2,0,2,4,0,0,1,0,0,0,1,0,3,0,6,1
8255,3,2,5,0,0,2,0,1,3,0,0,2,0,0,0,4,0,3,0,1,0
8256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8257,0,1,0,0,2,0,1,0,0,0,0,2,2,3,3,0,2,0,1,1,0
8258,0,1,0,0,1,0,3,0,0,0,0,2,3,1,2,0,2,0,2,8,1
8259,0,1,0,0,1,0,1,0,0,0,0,1,4,3,2,0,1,0,2,3,0
8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,1,0,3,5,0,0,2,0,0,1,0,0,2,1,0,4,0,2,0,5,1
8262,2,0,4,1,0,0,2,0,0,1,0,0,3,1,0,1,0,1,0,6,0
8263,3,0,4,1,0,0,3,0,0,1,0,0,2,1,0,3,0,3,0,7,0
8264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8265,0,0,0,6,1,3,0,2,1,0,2,0,1,0,0,0,2,0,2,9,0
8266,0,0,0,6,1,1,0,2,2,0,2,0,3,0,0,0,4,0,2,8,0
8267,0,0,0,4,2,2,0,1,2,0,2,0,3,0,0,0,3,0,2,2,1
8268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8269,2,0,1,0,1,0,0,2,0,0,1,1,0,2,0,0,1,2,0,4,1
8270,2,0,4,0,2,0,0,1,0,0,1,1,0,3,0,0,1,1,0,1,0
8271,3,0,3,0,1,0,0,2,0,0,1,2,0,2,0,0,1,3,0,10,0
8272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8273,0,1,0,0,0,1,2,0,2,2,0,0,0,0,1,1,0,3,1,5,1
8274,0,1,0,0,0,3,1,0,1,2,0,0,0,0,2,3,0,1,2,4,0
8275,0,1,0,0,0,3,1,0,2,2,0,0,0,0,3,1,0,1,2,3,0
8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8277,0,0,5,6,1,1,0,0,0,2,0,0,0,1,3,3,4,0,0,7,0
8278,0,0,1,2,2,2,0,0,0,2,0,0,0,1,1,1,1,0,0,5,1
8279,0,0,3,4,1,3,0,0,0,2,0,0,0,3,1,4,3,0,0,1,0
8280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8281,3,2,0,0,0,0,3,1,4,0,1,1,4,0,0,0,0,0,2,10,0
8282,2,1,0,0,0,0,3,2,4,0,2,1,1,0,0,0,0,0,1,12,0
8283,3,2,0,0,0,0,1,2,3,0,1,1,2,0,0,0,0,0,2,11,1
8284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8285,3,0,0,2,0,3,1,2,0,2,3,0,0,1,1,0,0,0,0,5,0
8286,1,0,0,1,0,3,2,1,0,1,2,0,0,1,1,0,0,0,0,3,0
8287,3,0,0,5,0,3,2,2,0,1,1,0,0,1,2,0,0,0,0,10,1
8288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8289,0,1,0,1,1,0,0,0,4,0,0,2,1,0,0,2,1,2,0,8,0
8290,0,2,0,1,1,0,0,0,2,0,0,2,4,0,0,3,1,2,0,12,0
8291,0,1,0,3,1,0,0,0,2,0,0,2,4,0,0,4,1,2,0,11,1
8292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8293,1,0,2,0,2,3,2,0,0,0,0,2,0,0,1,0,1,0,1,4,0
8294,3,0,4,0,2,3,3,0,0,0,0,1,0,0,2,0,3,0,1,9,0
8295,2,0,4,0,1,2,2,0,0,0,0,1,0,0,2,0,3,0,1,10,1
8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8297,0,1,4,0,0,0,0,2,2,2,0,0,3,2,0,0,0,3,2,9,1
8298,0,2,5,0,0,0,0,2,4,1,0,0,1,3,0,0,0,3,2,5,0
8299,0,2,1,0,0,0,0,2,4,2,0,0,4,2,0,0,0,1,2,6,0
8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,1,0,5,3,0,0,0,2,2,0,1,2,0,0,0,4,1,0,0,2,0
8302,3,0,5,5,0,0,0,1,3,0,3,2,0,0,0,3,4,0,0,6,1
8303,2,0,5,5,0,0,0,2,1,0,3,2,0,0,0,1,1,0,0,1,0
8304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,0,1,0,0,1,1,0,0,0,0,1,0,1,0,3,3,0,2,1,8,0
8306,0,2,0,0,2,2,0,0,0,0,2,0,2,0,2,4,0,1,2,8,1
8307,0,1,0,0,2,2,0,0,0,0,3,0,2,0,3,1,0,1,2,9,0
8308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8309,1,2,5,0,2,0,1,0,1,2,2,0,0,3,0,0,0,0,0,5,0
8310,2,2,5,0,2,0,1,0,2,1,2,0,0,1,0,0,0,0,0,7,1
8311,3,1,5,0,1,0,1,0,4,2,2,0,0,1,0,0,0,0,0,10,0
8312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8313,0,0,0,2,0,0,3,1,0,0,0,0,1,1,1,1,1,0,1,6,0
8314,0,0,0,5,0,0,3,1,0,0,0,0,2,2,2,3,3,0,1,3,1
8315,0,0,0,1,0,0,3,1,0,0,0,0,1,2,3,2,2,0,2,3,0
8316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317,0,0,0,0,0,2,1,0,4,1,0,1,0,0,0,4,1,1,2,8,0
8318,0,0,0,0,0,2,1,0,4,1,0,2,0,0,0,1,4,2,2,2,0
8319,0,0,0,0,0,2,1,0,1,2,0,2,0,0,0,4,3,3,2,10,1
8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8321,0,2,0,3,1,2,0,2,0,2,0,2,2,3,0,0,0,0,0,10,0
8322,0,1,0,5,2,3,0,1,0,2,0,2,1,2,0,0,0,0,0,1,1
8323,0,2,0,4,2,1,0,1,0,2,0,2,1,1,0,0,0,0,0,7,0
8324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8325,2,0,5,4,0,1,0,0,1,0,2,0,2,0,2,0,0,3,0,6,0
8326,2,0,2,3,0,3,0,0,2,0,2,0,2,0,2,0,0,3,0,3,0
8327,3,0,3,6,0,3,0,0,3,0,3,0,3,0,2,0,0,2,0,8,1
8328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8329,3,0,0,0,2,0,0,1,0,0,2,1,0,2,0,0,1,1,2,5,0
8330,2,0,0,0,2,0,0,1,0,0,1,1,0,2,0,0,1,2,2,9,1
8331,3,0,0,0,1,0,0,2,0,0,2,1,0,3,0,0,4,1,1,9,0
8332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8333,0,2,1,1,0,0,1,0,0,2,0,2,0,0,2,4,0,1,0,10,0
8334,0,2,3,6,0,0,2,0,0,1,0,1,0,0,3,3,0,2,0,6,1
8335,0,2,2,6,0,0,1,0,0,1,0,2,0,0,2,4,0,1,0,1,0
8336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337,0,0,3,0,1,1,0,1,0,1,2,0,2,0,0,1,4,0,0,8,1
8338,0,0,2,0,1,2,0,1,0,2,1,0,3,0,0,1,1,0,0,10,0
8339,0,0,1,0,2,3,0,2,0,2,2,0,1,0,0,3,2,0,0,1,0
8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8341,1,1,2,0,1,0,2,0,1,0,0,0,0,2,2,0,0,0,1,6,1
8342,3,2,4,0,2,0,1,0,4,0,0,0,0,1,3,0,0,0,1,12,0
8343,2,1,1,0,2,0,1,0,3,0,0,0,0,1,1,0,0,0,2,8,0
8344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8345,0,2,0,0,0,2,2,2,3,0,2,0,0,0,3,0,3,3,0,3,0
